count,hate_speech_count,offensive_language_count,neither_count,class,tweet,clean_tweet
3,0,3,0,1,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""",latrobemark love hoe money wats wrong nigga
6,0,6,0,1,"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol",lebronvuitton loyal bitch burbs without daddy issue like finding holographic mewtwo sounding like lol
3,0,3,0,1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !",lilfridayhoe easy cum easy hoe thats fact
3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",lifeasbros charlie sheen real httptcogggdkkov major fucking respect charlie sheen
3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",lightskingawdd wish bae got hoe tho
3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""",lil_mike fuck twerking bitch cook
3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB",linniekravitz wesgodlaflare bitch wtf httptcodasmycxodb
3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",lipe_the_great hrheyd lipe_the_great shut zoe fight pussy zoe im good man good maam move along
3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",lolaaisdope lmao fucking snake bitch em
3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",loveable_aizah big booty hoe everywhere sheesh damn
3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum",mlbnetwork stay tuned mlbnetwork update report yankee teixeiramark week dliming bum
3,0,0,3,2,"""@M_Rad: &#8220;@DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/tYCIhD6PkW&#8221; yes lmfao""@soccerboy_04",m_rad dezdlt play soccer cheat girl wear khaki coloured cargo haircut httptcotycihdpkw yes lmfaosoccerboy
3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",madflyentist oregon choke every year get field trash as program rft
3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",mannydiesel def cowboy lol artoffloyd terrell owen best eagle amp cowboy ever dude cried like bitch tv romo
3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",markroundtreejr lmfaooo hate black people httpstcornvdnlcdr there black people nigger
3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",master tolife gabrielastarr could bitch potent
3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",maxmayo httptcojkkrx pissed lad past would lick dirty sol slept
3,0,1,2,2,"""@MaxMayo77: http://t.co/PrrskknqRv"" love frat boy w/ soft long soles",maxmayo httptcoprrskknqrv love frat boy soft long sol
3,0,1,2,2,"""@MaxMayo77: http://t.co/XpSC3makgJ"" sexy lad with hot soles and arches.",maxmayo httptcoxpscmakgj sexy lad hot sol arch
3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",megamindnick white_thunduh nah fam gotta cheat hoe depends female feel
3,0,0,3,2,"""@Mesha_nojas: @_Vontethekidd &#128079;&#128079;&#128079;&#128079;&#128588;"" I got hicks lol",mesha_nojas _vontethekidd got hick lol
3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",migsmichelen new twitter confusing shit go back south america bitch
3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",miikito_x toto mean as vaginai think pussy cause toto santi like nasty pussy
3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",mikelahenry actually choose ugly bitch as must fat
3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",mileycyrus bitch couldnt kill vibe ya tried dis love miley
3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",montrell im tired bitch saying look mean nigga big af wear tight shirt grim everybody
6,0,0,6,2,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate",motherjones bird grandkids may never see thanks climate change httptcoxqmxhkaswt httptcorbitegrnhm climate
3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",mvckfadden stay beautiful bitch
3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",nickiminaj wutkindar purple ceeeleeeman gurl jus playin stupid hoe track still shitted sum gurls
3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",nastycopper money getting taller bitch getting blurry
3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",newsomejade aint never seen bitch obsessed nigga im obsessed mine
3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",nicholas_ted kobe stay talking trash let forget httptcovhtnekvtp j_austin meant one smh
3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",nochillpaz least im nigger httptcorgjacfoitlmfao
3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",no_fakingg people always asking im mixed bad asian bitch lol
3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",notoriousbm _whiteponyjr_ ariza snake coward least isnt cripple like hero roach lmaoo
3,0,1,2,2,"""@OSAY_it_aint_so: &#8220;@IgnoreAllLaws: Fosters home for imaginary trash&#8221; WHOA CHILL""

that show was everything tf",osay_it_aint_so ignorealllaws foster home imaginary trash whoa chillthat show everything tf
6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",officialreplay lowkey tired tired quiet go sleep hoe
3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",prayingforhead macklemroe stop bringing weird nigger mention prayingforhead httptcocussdjesrk
3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",prettyboss_brat dont love hoe
3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",patrickquelo yo girl cant homeboy ol weak bitch as nigga
3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",patsfanjoe d_palomino think worst advice gave dont pussy speed lol
3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",poemsporn quote tweet favorite animalpussy
3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",poetic_success hate stripper tell theyre dancer hoe ballet dancer dont pop pussy beethoven stripper
3,0,3,0,1,"""@Poffalicious: Andrewbryant: Poff has double vision after 2 beers
Poff: ... Double pussy &#128526;"" smh",poffalicious andrewbryant poff double vision beerspoff double pussy smh
3,0,3,0,1,"""@Poobie_: When bitches TWERK on the computer....

ME: ""In ya &#128089;, in ya damn &#128089;&#8252;&#65039;""""",poobie bitch twerk computerme ya ya damn
3,0,3,0,1,"""@ProdsJewel_: &#8220;@sreadthepeace: &#8220;@yungmindless: @PeacePunkPrince Prince, THIS is art. http://t.co/EPHRWxMBHr&#8221; nobody takin his bitch!",prodsjewel sreadthepeace yungmindless peacepunkprince prince art httptcoephrwxmbhr nobody takin bitch
3,0,1,2,2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now.""",quant welfaregovernment aid claimed white people yall black slander trash
3,0,3,0,1,"""@QUAN1T0: These bitches don't care they just play that role.""",quant bitch dont care play role
6,0,6,0,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",queen_kaaat took find hiding lime treeiemonaids dis bitch da wrong tree bro
6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",rtnba drake new shoe released nikejordan yes there glitter shoe httptcoqctplxhexm dude fag
3,0,1,2,2,"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo",rachiesoul dizzleofficial inna di ghetto alone lmaoo
3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",ramboutit master tolife ramboutit hoe austin teach u austini teach get curved thats know
3,1,2,0,1,"""@ReachtheeCLIMAX: bitches can't cook but know how to suck dick .."" s/o to the ones that can do both!",reachtheeclimax bitch cant cook know suck dick one
3,0,3,0,1,"""@RenegadeMo: Fat hoes get chose"" lol",renegademo fat hoe get chose lol
3,0,3,0,1,"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal",riahsm hoesaintloyal well theyre hoesno one expects loyal
3,0,3,0,1,"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG",rishaawilliams treshon_scrooge _nevertrustt ol bitch as httptcoamcoinywg
3,1,2,0,1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",rnadjorell bruh im tired nigga retweetin miley cyrus naked bitch aint type bad lmaooo
3,0,3,0,1,"""@SacTownProdigy: Just because tony romo at the mavs game dont mean he still not a bitch lmao.. Fuk them cowgirls"" lol bitch fuck you",sactownprodigy tony romo mavs game dont mean still bitch lmao fuk cowgirl lol bitch fuck
3,0,3,0,1,"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",samjlayman holy shit freddie highmore charlie chocolate factoryme roll floor laughing
3,1,2,0,1,"""@Samirahusic_: ""I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",samirahusic dont want sex gf feel like im using anonymous whata faggot
3,0,3,0,1,"""@SexualGxfs: @ One of your followers with this &#128525;&#128553; http://t.co/F1TJl9xnCT"" @ somebody, bitch if you don't",sexualgxfs one follower httptcoftjlxnct somebody bitch dont
3,0,3,0,1,"""@Shaa_Jenkins: If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",shaa_jenkins ya bitch always bitching clearly care annoying bitch
3,0,3,0,1,"""@ShanTaughtHer: These catfish hoes thinkin they slick.. But niggas catching on &#128524;""",shantaughther catfish hoe thinkin slick nigga catching
3,0,3,0,1,"""@SheWentToJordan: Can't worry about a bitch that ain't worried bout me"" #real",shewenttojordan cant worry bitch aint worried bout real
3,0,3,0,1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one.""",showarrive side hoe insecure nigga cant handle real one
3,0,3,0,1,"""@Shun_stokes: &#128514;&#128514;&#128514;&#128514;RT @bluprint_4: Lmao! This bitch come scooting in the tent like she about to fuck some shit up!"" &#128557;&#128557;&#128557;",shun_stokes bluprint lmao bitch come scooting tent like fuck shit
3,0,3,0,1,"""@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;""",shun_stokes cousin said share hoe brother said sharing caring love brother
3,0,3,0,1,"""@SlimGirl_Probz: i'm hungry but ionn wanna spend my money on food&#128530;""Broke hoe problems &#128514;&#128514;&#128514;&#128128;",slimgirl_probz im hungry ionn wanna spend money foodbroke hoe problem
6,0,6,0,1,"""@SmeegBaby: Dese hoes be LYIN to all of us nigga""",smeegbaby dese hoe lyin u nigga
3,0,3,0,1,"""@SnakecharmsDump: http://t.co/4b427dQZCV"" oh yeah fuck that bitch",snakecharmsdump httptcobdqzcv oh yeah fuck bitch
3,0,1,2,2,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",sportscenter eli manning threw nflleading th interception season lmao trash
3,0,1,2,2,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",sportscenter usc senior rb anthony brown call head coach steve sarkisian racist quits team httptcojoosdsubir he bitch
3,0,3,0,1,"""@StellaTex: Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",stellatex guess also zero time mansplaining adios stfu pussy
3,0,1,2,2,"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad",stephenwildboy chilling httptcomikipnle sexy scally lad
3,0,3,0,1,"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",strap __ aint sharing bitch mine mine
3,0,3,0,1,"""@SukMySweetness: money only impress the simple broke bitches""",sukmysweetness money impress simple broke bitch
3,0,2,1,1,"""@Sylvieamx: #Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",sylvieamx pisces never anybodys bitch dont let people control change rigghhht
3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",tee_jonez stanley kingcuh tuku ho idk blah blah blah
3,0,1,2,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",tee_jonez kingcuh stanley im mad cuh hahaha suure tuku ho ita
3,0,3,0,1,"""@TayKnosBest: These hoes is crazy""",tayknosbest hoe crazy
3,0,3,0,1,"""@Taylorr_Babee: You ain't ever gonna be a slice bitch."" Kevin hart. (:",taylorr_babee aint ever gonna slice bitch kevin hart
3,0,3,0,1,"""@ThatniggaTroy: Oomf so fuckin fine tho &#128553; dam"" @ her, don't be no bitch.",thatniggatroy oomf fuckin fine tho dam dont bitch
3,1,2,0,1,"""@TheGamerKingKev: I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",thegamerkingkev wonder girl gave head boy drink magaluf twitter probly sends nude fag
3,0,3,0,1,"""@TheNewSAT: #NewSATQuestions
Yeah bitch, yeah bitch, call me _______:
a.) Maybe
b.) Steve-O
c.) Later
d.) Jesse Pinkman""
@machinegunkelly",thenewsat newsatquestionsyeah bitch yeah bitch call ___a maybeb steveoc laterd jesse pinkmanmachinegunkelly
3,0,3,0,1,"""@TheNymphoTweets: Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",thenymphotweets hickies thigh right pussy gtgtgt right
3,0,3,0,1,"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",theonemiss_luu would still love im longer young beautiful ugly monkey as
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",therealrickyb jetsandaswisher gook ___ yall come frontbitch aint coming
3,1,2,0,1,"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",therealrickyb jetsandaswisher faggot bitch httptcohyyabkeh
3,0,3,0,1,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",the_realist_sam madrid yea im ipad dont work friday let ball faggot tropicalblanketi work
3,0,1,2,2,"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",theo httptcobyjhoyhmg scally lad would get
3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",theomaxximus gerryshalloweenparty httptcoycrsrnjhc halloween yesterday stupid nigger
3,0,2,1,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",theomaxximus chrus still supahot tho walk teacher test drop test bitch fohead httptconbvgdssgi
3,0,3,0,1,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",thornton kantkeepahbytch love eating pussy lol never get full lol eat shit forever lol ever
3,0,3,0,1,"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",tmacc_gfg voiceofdstreetz tmacc_gfg tizzimarie slush hoe nasty anyway famthem hoe taste like med
3,0,2,1,1,"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",tmacc_gfg tizzimarie slush hoe nasty anyway fam
3,1,2,0,1,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",tmacc_gfg bobby bitchby bobbyshmurdags getting live fuck hell yea play hoe workout
